"STD_YM","CTPV_CD","KDML_SP_CD","INDTY_CGR_NM","CTPV_NM","AVG_US_COUT"
"201907","11","1","동남아","서울특별시","216"
"201907","11","1","분식","서울특별시","485"
"201907","11","1","양식","서울특별시","198"
"201907","11","1","일식","서울특별시","565"
"201907","11","1","중식","서울특별시","558"
"201907","11","1","카페/패스트푸드","서울특별시","1619"
"201907","11","1","편의점","서울특별시","687"
"201907","11","1","한식","서울특별시","3697"
"201907","26","1","동남아","부산광역시","161"
"201907","26","1","분식","부산광역시","191"
"201907","26","1","양식","부산광역시","22"
"201907","26","1","일식","부산광역시","104"
"201907","26","1","중식","부산광역시","135"
"201907","26","1","카페/패스트푸드","부산광역시","969"
"201907","26","1","편의점","부산광역시","71"
"201907","26","1","한식","부산광역시","591"
"201907","27","1","일식","대구광역시","137"
"201907","27","1","중식","대구광역시","280"
"201907","27","1","카페/패스트푸드","대구광역시","297"
"201907","27","1","편의점","대구광역시","654"
"201907","27","1","한식","대구광역시","3162"
"201907","28","1","동남아","인천광역시","192"
"201907","28","1","분식","인천광역시","167"
"201907","28","1","양식","인천광역시","582"
"201907","28","1","일식","인천광역시","97"
"201907","28","1","중식","인천광역시","199"
"201907","28","1","카페/패스트푸드","인천광역시","1362"
"201907","28","1","편의점","인천광역시","195"
"201907","28","1","한식","인천광역시","2919"
"201907","29","1","분식","광주광역시","619"
"201907","29","1","일식","광주광역시","65"
"201907","29","1","카페/패스트푸드","광주광역시","502"
"201907","29","1","편의점","광주광역시","68"
"201907","29","1","한식","광주광역시","1521"
"201907","30","1","분식","대전광역시","289"
"201907","30","1","양식","대전광역시","98"
"201907","30","1","중식","대전광역시","221"
"201907","30","1","카페/패스트푸드","대전광역시","788"
"201907","30","1","편의점","대전광역시","409"
"201907","30","1","한식","대전광역시","1772"
"201907","41","1","동남아","경기도","396"
"201907","41","1","분식","경기도","239"
"201907","41","1","양식","경기도","464"
"201907","41","1","일식","경기도","589"
"201907","41","1","중식","경기도","659"
"201907","41","1","카페/패스트푸드","경기도","740"
"201907","41","1","편의점","경기도","695"
"201907","41","1","한식","경기도","4102"
"201907","42","1","양식","강원도","24"
"201907","42","1","일식","강원도","2"
"201907","42","1","한식","강원도","263"
"201907","44","1","분식","충청남도","31"
"201907","44","1","양식","충청남도","4"
"201907","44","1","일식","충청남도","1"
"201907","44","1","중식","충청남도","135"
"201907","44","1","카페/패스트푸드","충청남도","55"
"201907","44","1","편의점","충청남도","226"
"201907","44","1","한식","충청남도","2006"
"201907","46","1","한식","전라남도","21"
"201907","48","1","한식","경상남도","133"
"201907","50","1","일식","제주특별자치도","1647"
"201907","50","1","카페/패스트푸드","제주특별자치도","2625"
"201907","50","1","편의점","제주특별자치도","2831"
"201907","50","1","한식","제주특별자치도","5796"
"201908","11","1","동남아","서울특별시","178"
"201908","11","1","분식","서울특별시","416"
"201908","11","1","양식","서울특별시","174"
"201908","11","1","일식","서울특별시","542"
"201908","11","1","중식","서울특별시","529"
"201908","11","1","카페/패스트푸드","서울특별시","1486"
"201908","11","1","편의점","서울특별시","673"
"201908","11","1","한식","서울특별시","3432"
"201908","26","1","동남아","부산광역시","75"
"201908","26","1","분식","부산광역시","124"
"201908","26","1","양식","부산광역시","12"
"201908","26","1","일식","부산광역시","106"
"201908","26","1","중식","부산광역시","108"
"201908","26","1","카페/패스트푸드","부산광역시","636"
"201908","26","1","편의점","부산광역시","66"
"201908","26","1","한식","부산광역시","348"
"201908","27","1","일식","대구광역시","131"
"201908","27","1","중식","대구광역시","277"
"201908","27","1","카페/패스트푸드","대구광역시","324"
"201908","27","1","편의점","대구광역시","591"
"201908","27","1","한식","대구광역시","2971"
"201908","28","1","동남아","인천광역시","155"
"201908","28","1","분식","인천광역시","144"
"201908","28","1","양식","인천광역시","538"
"201908","28","1","일식","인천광역시","135"
"201908","28","1","중식","인천광역시","183"
"201908","28","1","카페/패스트푸드","인천광역시","694"
"201908","28","1","편의점","인천광역시","198"
"201908","28","1","한식","인천광역시","2817"
"201908","29","1","분식","광주광역시","697"
"201908","29","1","일식","광주광역시","41"
"201908","29","1","카페/패스트푸드","광주광역시","433"
"201908","29","1","편의점","광주광역시","84"
"201908","29","1","한식","광주광역시","1450"
"201908","30","1","분식","대전광역시","318"
"201908","30","1","양식","대전광역시","78"
"201908","30","1","중식","대전광역시","209"
"201908","30","1","카페/패스트푸드","대전광역시","746"
"201908","30","1","편의점","대전광역시","411"
"201908","30","1","한식","대전광역시","1610"
"201908","41","1","동남아","경기도","354"
"201908","41","1","분식","경기도","230"
"201908","41","1","양식","경기도","411"
"201908","41","1","일식","경기도","520"
"201908","41","1","중식","경기도","639"
"201908","41","1","카페/패스트푸드","경기도","636"
"201908","41","1","편의점","경기도","604"
"201908","41","1","한식","경기도","3692"
"201908","42","1","분식","강원도","2"
"201908","42","1","일식","강원도","9"
"201908","42","1","중식","강원도","17"
"201908","42","1","한식","강원도","191"
"201908","44","1","분식","충청남도","46"
"201908","44","1","양식","충청남도","21"
"201908","44","1","일식","충청남도","2"
"201908","44","1","중식","충청남도","120"
"201908","44","1","카페/패스트푸드","충청남도","101"
"201908","44","1","편의점","충청남도","240"
"201908","44","1","한식","충청남도","1731"
"201908","45","1","한식","전라북도","1"
"201908","46","1","한식","전라남도","1"
"201908","48","1","한식","경상남도","156"
"201908","50","1","일식","제주특별자치도","1352"
"201908","50","1","카페/패스트푸드","제주특별자치도","2577"
"201908","50","1","편의점","제주특별자치도","2894"
"201908","50","1","한식","제주특별자치도","5858"
"201909","11","1","동남아","서울특별시","163"
"201909","11","1","분식","서울특별시","375"
"201909","11","1","양식","서울특별시","175"
"201909","11","1","일식","서울특별시","498"
"201909","11","1","중식","서울특별시","498"
"201909","11","1","카페/패스트푸드","서울특별시","1433"
"201909","11","1","편의점","서울특별시","618"
"201909","11","1","한식","서울특별시","3332"
"201909","26","1","동남아","부산광역시","108"
"201909","26","1","분식","부산광역시","141"
"201909","26","1","양식","부산광역시","41"
"201909","26","1","일식","부산광역시","89"
"201909","26","1","중식","부산광역시","115"
"201909","26","1","카페/패스트푸드","부산광역시","666"
"201909","26","1","편의점","부산광역시","51"
"201909","26","1","한식","부산광역시","314"
"201909","27","1","양식","대구광역시","32"
"201909","27","1","일식","대구광역시","123"
"201909","27","1","중식","대구광역시","243"
"201909","27","1","카페/패스트푸드","대구광역시","251"
"201909","27","1","편의점","대구광역시","537"
"201909","27","1","한식","대구광역시","2465"
"201909","28","1","동남아","인천광역시","129"
"201909","28","1","분식","인천광역시","116"
"201909","28","1","양식","인천광역시","493"
"201909","28","1","일식","인천광역시","97"
"201909","28","1","중식","인천광역시","133"
"201909","28","1","카페/패스트푸드","인천광역시","610"
"201909","28","1","편의점","인천광역시","187"
"201909","28","1","한식","인천광역시","2717"
"201909","29","1","분식","광주광역시","625"
"201909","29","1","일식","광주광역시","59"
"201909","29","1","카페/패스트푸드","광주광역시","475"
"201909","29","1","편의점","광주광역시","83"
"201909","29","1","한식","광주광역시","1186"
"201909","30","1","분식","대전광역시","263"
"201909","30","1","양식","대전광역시","83"
"201909","30","1","중식","대전광역시","153"
"201909","30","1","카페/패스트푸드","대전광역시","767"
"201909","30","1","편의점","대전광역시","365"
"201909","30","1","한식","대전광역시","1412"
"201909","41","1","동남아","경기도","424"
"201909","41","1","분식","경기도","251"
"201909","41","1","양식","경기도","359"
"201909","41","1","일식","경기도","568"
"201909","41","1","중식","경기도","555"
"201909","41","1","카페/패스트푸드","경기도","633"
"201909","41","1","편의점","경기도","564"
"201909","41","1","한식","경기도","3618"
"201909","42","1","양식","강원도","10"
"201909","42","1","일식","강원도","13"
"201909","42","1","한식","강원도","253"
"201909","43","1","한식","충청북도","3"
"201909","44","1","분식","충청남도","53"
"201909","44","1","양식","충청남도","6"
"201909","44","1","중식","충청남도","77"
"201909","44","1","카페/패스트푸드","충청남도","111"
"201909","44","1","편의점","충청남도","209"
"201909","44","1","한식","충청남도","1453"
"201909","45","1","한식","전라북도","1"
"201909","46","1","한식","전라남도","1"
"201909","48","1","한식","경상남도","115"
"201909","50","1","일식","제주특별자치도","160"
"201909","50","1","카페/패스트푸드","제주특별자치도","2273"
"201909","50","1","편의점","제주특별자치도","2755"
"201909","50","1","한식","제주특별자치도","6159"
"201910","11","1","동남아","서울특별시","170"
"201910","11","1","분식","서울특별시","437"
"201910","11","1","양식","서울특별시","158"
"201910","11","1","일식","서울특별시","578"
"201910","11","1","중식","서울특별시","587"
"201910","11","1","카페/패스트푸드","서울특별시","1484"
"201910","11","1","편의점","서울특별시","675"
"201910","11","1","한식","서울특별시","3687"
"201910","26","1","동남아","부산광역시","121"
"201910","26","1","분식","부산광역시","151"
"201910","26","1","양식","부산광역시","72"
"201910","26","1","일식","부산광역시","112"
"201910","26","1","중식","부산광역시","110"
"201910","26","1","카페/패스트푸드","부산광역시","659"
"201910","26","1","편의점","부산광역시","58"
"201910","26","1","한식","부산광역시","649"
"201910","27","1","양식","대구광역시","191"
"201910","27","1","일식","대구광역시","115"
"201910","27","1","중식","대구광역시","254"
"201910","27","1","카페/패스트푸드","대구광역시","225"
"201910","27","1","편의점","대구광역시","551"
"201910","27","1","한식","대구광역시","2706"
"201910","28","1","동남아","인천광역시","108"
"201910","28","1","분식","인천광역시","131"
"201910","28","1","양식","인천광역시","617"
"201910","28","1","일식","인천광역시","113"
"201910","28","1","중식","인천광역시","191"
"201910","28","1","카페/패스트푸드","인천광역시","1319"
"201910","28","1","편의점","인천광역시","194"
"201910","28","1","한식","인천광역시","2886"
"201910","29","1","분식","광주광역시","658"
"201910","29","1","일식","광주광역시","61"
"201910","29","1","카페/패스트푸드","광주광역시","512"
"201910","29","1","편의점","광주광역시","88"
"201910","29","1","한식","광주광역시","1299"
"201910","30","1","분식","대전광역시","104"
"201910","30","1","양식","대전광역시","79"
"201910","30","1","중식","대전광역시","130"
"201910","30","1","카페/패스트푸드","대전광역시","847"
"201910","30","1","편의점","대전광역시","493"
"201910","30","1","한식","대전광역시","1781"
"201910","41","1","동남아","경기도","387"
"201910","41","1","분식","경기도","280"
"201910","41","1","양식","경기도","210"
"201910","41","1","일식","경기도","602"
"201910","41","1","중식","경기도","720"
"201910","41","1","카페/패스트푸드","경기도","873"
"201910","41","1","편의점","경기도","503"
"201910","41","1","한식","경기도","3786"
"201910","42","1","양식","강원도","20"
"201910","42","1","일식","강원도","8"
"201910","42","1","중식","강원도","8"
"201910","42","1","한식","강원도","247"
"201910","43","1","중식","충청북도","116"
"201910","43","1","카페/패스트푸드","충청북도","66"
"201910","43","1","한식","충청북도","553"
"201910","44","1","분식","충청남도","64"
"201910","44","1","양식","충청남도","5"
"201910","44","1","중식","충청남도","90"
"201910","44","1","카페/패스트푸드","충청남도","69"
"201910","44","1","편의점","충청남도","207"
"201910","44","1","한식","충청남도","1463"
"201910","46","1","한식","전라남도","10"
"201910","47","1","중식","경상북도","19"
"201910","48","1","분식","경상남도","4"
"201910","48","1","일식","경상남도","27"
"201910","48","1","중식","경상남도","13"
"201910","48","1","카페/패스트푸드","경상남도","34"
"201910","48","1","한식","경상남도","95"
"201910","50","1","일식","제주특별자치도","165"
"201910","50","1","카페/패스트푸드","제주특별자치도","2750"
"201910","50","1","편의점","제주특별자치도","887"
"201910","50","1","한식","제주특별자치도","7445"
"201911","11","1","동남아","서울특별시","157"
"201911","11","1","분식","서울특별시","421"
"201911","11","1","양식","서울특별시","166"
"201911","11","1","일식","서울특별시","611"
"201911","11","1","중식","서울특별시","606"
"201911","11","1","카페/패스트푸드","서울특별시","1624"
"201911","11","1","편의점","서울특별시","732"
"201911","11","1","한식","서울특별시","3683"
"201911","26","1","동남아","부산광역시","101"
"201911","26","1","분식","부산광역시","167"
"201911","26","1","양식","부산광역시","68"
"201911","26","1","일식","부산광역시","86"
"201911","26","1","중식","부산광역시","110"
"201911","26","1","카페/패스트푸드","부산광역시","736"
"201911","26","1","편의점","부산광역시","44"
"201911","26","1","한식","부산광역시","627"
"201911","27","1","양식","대구광역시","188"
"201911","27","1","일식","대구광역시","118"
"201911","27","1","중식","대구광역시","239"
"201911","27","1","카페/패스트푸드","대구광역시","221"
"201911","27","1","편의점","대구광역시","518"
"201911","27","1","한식","대구광역시","2850"
"201911","28","1","동남아","인천광역시","147"
"201911","28","1","분식","인천광역시","123"
"201911","28","1","양식","인천광역시","524"
"201911","28","1","일식","인천광역시","128"
"201911","28","1","중식","인천광역시","199"
"201911","28","1","카페/패스트푸드","인천광역시","1768"
"201911","28","1","편의점","인천광역시","197"
"201911","28","1","한식","인천광역시","2867"
"201911","29","1","분식","광주광역시","628"
"201911","29","1","일식","광주광역시","101"
"201911","29","1","카페/패스트푸드","광주광역시","455"
"201911","29","1","편의점","광주광역시","77"
"201911","29","1","한식","광주광역시","1367"
"201911","30","1","분식","대전광역시","35"
"201911","30","1","양식","대전광역시","131"
"201911","30","1","중식","대전광역시","193"
"201911","30","1","카페/패스트푸드","대전광역시","844"
"201911","30","1","편의점","대전광역시","485"
"201911","30","1","한식","대전광역시","1832"
"201911","41","1","동남아","경기도","466"
"201911","41","1","분식","경기도","231"
"201911","41","1","양식","경기도","237"
"201911","41","1","일식","경기도","537"
"201911","41","1","중식","경기도","735"
"201911","41","1","카페/패스트푸드","경기도","851"
"201911","41","1","편의점","경기도","653"
"201911","41","1","한식","경기도","4108"
"201911","42","1","분식","강원도","9"
"201911","42","1","양식","강원도","3"
"201911","42","1","일식","강원도","61"
"201911","42","1","중식","강원도","44"
"201911","42","1","카페/패스트푸드","강원도","148"
"201911","42","1","한식","강원도","1297"
"201911","43","1","중식","충청북도","148"
"201911","43","1","카페/패스트푸드","충청북도","82"
"201911","43","1","한식","충청북도","483"
"201911","44","1","분식","충청남도","72"
"201911","44","1","양식","충청남도","12"
"201911","44","1","일식","충청남도","2"
"201911","44","1","중식","충청남도","67"
"201911","44","1","카페/패스트푸드","충청남도","76"
"201911","44","1","편의점","충청남도","60"
"201911","44","1","한식","충청남도","1442"
"201911","47","1","중식","경상북도","22"
"201911","47","1","한식","경상북도","5"
"201911","48","1","분식","경상남도","9"
"201911","48","1","일식","경상남도","7"
"201911","48","1","중식","경상남도","15"
"201911","48","1","카페/패스트푸드","경상남도","36"
"201911","48","1","한식","경상남도","78"
"201911","50","1","일식","제주특별자치도","166"
"201911","50","1","카페/패스트푸드","제주특별자치도","2615"
"201911","50","1","편의점","제주특별자치도","705"
"201911","50","1","한식","제주특별자치도","7506"
"201912","11","1","동남아","서울특별시","112"
"201912","11","1","분식","서울특별시","390"
"201912","11","1","양식","서울특별시","166"
"201912","11","1","일식","서울특별시","544"
"201912","11","1","중식","서울특별시","656"
"201912","11","1","카페/패스트푸드","서울특별시","1564"
"201912","11","1","편의점","서울특별시","691"
"201912","11","1","한식","서울특별시","3513"
"201912","26","1","동남아","부산광역시","106"
"201912","26","1","분식","부산광역시","170"
"201912","26","1","양식","부산광역시","73"
"201912","26","1","일식","부산광역시","89"
"201912","26","1","중식","부산광역시","99"
"201912","26","1","카페/패스트푸드","부산광역시","765"
"201912","26","1","편의점","부산광역시","65"
"201912","26","1","한식","부산광역시","502"
"201912","27","1","양식","대구광역시","107"
"201912","27","1","일식","대구광역시","136"
"201912","27","1","중식","대구광역시","271"
"201912","27","1","카페/패스트푸드","대구광역시","212"
"201912","27","1","편의점","대구광역시","548"
"201912","27","1","한식","대구광역시","2930"
"201912","28","1","동남아","인천광역시","144"
"201912","28","1","분식","인천광역시","143"
"201912","28","1","양식","인천광역시","496"
"201912","28","1","일식","인천광역시","96"
"201912","28","1","중식","인천광역시","208"
"201912","28","1","카페/패스트푸드","인천광역시","1876"
"201912","28","1","편의점","인천광역시","261"
"201912","28","1","한식","인천광역시","2974"
"201912","29","1","분식","광주광역시","533"
"201912","29","1","일식","광주광역시","60"
"201912","29","1","카페/패스트푸드","광주광역시","476"
"201912","29","1","편의점","광주광역시","94"
"201912","29","1","한식","광주광역시","916"
"201912","30","1","분식","대전광역시","36"
"201912","30","1","양식","대전광역시","129"
"201912","30","1","중식","대전광역시","101"
"201912","30","1","카페/패스트푸드","대전광역시","294"
"201912","30","1","편의점","대전광역시","370"
"201912","30","1","한식","대전광역시","1064"
"201912","41","1","동남아","경기도","437"
"201912","41","1","분식","경기도","266"
"201912","41","1","양식","경기도","147"
"201912","41","1","일식","경기도","447"
"201912","41","1","중식","경기도","618"
"201912","41","1","카페/패스트푸드","경기도","872"
"201912","41","1","편의점","경기도","653"
"201912","41","1","한식","경기도","4475"
"201912","42","1","양식","강원도","14"
"201912","42","1","일식","강원도","93"
"201912","42","1","중식","강원도","73"
"201912","42","1","카페/패스트푸드","강원도","163"
"201912","42","1","한식","강원도","2811"
"201912","43","1","중식","충청북도","87"
"201912","43","1","카페/패스트푸드","충청북도","71"
"201912","43","1","한식","충청북도","530"
"201912","44","1","분식","충청남도","142"
"201912","44","1","양식","충청남도","5"
"201912","44","1","중식","충청남도","93"
"201912","44","1","카페/패스트푸드","충청남도","87"
"201912","44","1","편의점","충청남도","78"
"201912","44","1","한식","충청남도","1566"
"201912","47","1","중식","경상북도","14"
"201912","47","1","한식","경상북도","1"
"201912","48","1","분식","경상남도","13"
"201912","48","1","일식","경상남도","9"
"201912","48","1","중식","경상남도","16"
"201912","48","1","카페/패스트푸드","경상남도","21"
"201912","48","1","한식","경상남도","82"
"201912","50","1","일식","제주특별자치도","143"
"201912","50","1","카페/패스트푸드","제주특별자치도","2785"
"201912","50","1","편의점","제주특별자치도","119"
"201912","50","1","한식","제주특별자치도","7978"
"202001","11","1","동남아","서울특별시","102"
"202001","11","1","분식","서울특별시","353"
"202001","11","1","양식","서울특별시","150"
"202001","11","1","일식","서울특별시","512"
"202001","11","1","중식","서울특별시","624"
"202001","11","1","카페/패스트푸드","서울특별시","1552"
"202001","11","1","편의점","서울특별시","637"
"202001","11","1","한식","서울특별시","3690"
"202001","26","1","동남아","부산광역시","109"
"202001","26","1","분식","부산광역시","195"
"202001","26","1","양식","부산광역시","104"
"202001","26","1","일식","부산광역시","161"
"202001","26","1","중식","부산광역시","155"
"202001","26","1","카페/패스트푸드","부산광역시","887"
"202001","26","1","편의점","부산광역시","48"
"202001","26","1","한식","부산광역시","1115"
"202001","27","1","일식","대구광역시","141"
"202001","27","1","중식","대구광역시","247"
"202001","27","1","카페/패스트푸드","대구광역시","193"
"202001","27","1","편의점","대구광역시","536"
"202001","27","1","한식","대구광역시","2951"
"202001","28","1","동남아","인천광역시","152"
"202001","28","1","분식","인천광역시","93"
"202001","28","1","양식","인천광역시","498"
"202001","28","1","일식","인천광역시","76"
"202001","28","1","중식","인천광역시","195"
"202001","28","1","카페/패스트푸드","인천광역시","2005"
"202001","28","1","편의점","인천광역시","241"
"202001","28","1","한식","인천광역시","3022"
"202001","29","1","분식","광주광역시","642"
"202001","29","1","일식","광주광역시","71"
"202001","29","1","카페/패스트푸드","광주광역시","465"
"202001","29","1","편의점","광주광역시","105"
"202001","29","1","한식","광주광역시","1318"
"202001","30","1","분식","대전광역시","37"
"202001","30","1","양식","대전광역시","139"
"202001","30","1","중식","대전광역시","97"
"202001","30","1","카페/패스트푸드","대전광역시","446"
"202001","30","1","편의점","대전광역시","392"
"202001","30","1","한식","대전광역시","1047"
"202001","41","1","동남아","경기도","406"
"202001","41","1","분식","경기도","238"
"202001","41","1","양식","경기도","178"
"202001","41","1","일식","경기도","461"
"202001","41","1","중식","경기도","644"
"202001","41","1","카페/패스트푸드","경기도","739"
"202001","41","1","편의점","경기도","517"
"202001","41","1","한식","경기도","4126"
"202001","42","1","분식","강원도","3"
"202001","42","1","양식","강원도","19"
"202001","42","1","일식","강원도","113"
"202001","42","1","중식","강원도","74"
"202001","42","1","카페/패스트푸드","강원도","158"
"202001","42","1","한식","강원도","2648"
"202001","43","1","중식","충청북도","74"
"202001","43","1","카페/패스트푸드","충청북도","49"
"202001","43","1","한식","충청북도","466"
"202001","44","1","분식","충청남도","61"
"202001","44","1","양식","충청남도","6"
"202001","44","1","중식","충청남도","79"
"202001","44","1","카페/패스트푸드","충청남도","50"
"202001","44","1","편의점","충청남도","76"
"202001","44","1","한식","충청남도","1903"
"202001","47","1","중식","경상북도","9"
"202001","48","1","분식","경상남도","10"
"202001","48","1","일식","경상남도","13"
"202001","48","1","중식","경상남도","45"
"202001","48","1","카페/패스트푸드","경상남도","16"
"202001","48","1","한식","경상남도","91"
"202001","50","1","일식","제주특별자치도","216"
"202001","50","1","카페/패스트푸드","제주특별자치도","2759"
"202001","50","1","편의점","제주특별자치도","71"
"202001","50","1","한식","제주특별자치도","7024"
"202002","11","1","동남아","서울특별시","98"
"202002","11","1","분식","서울특별시","413"
"202002","11","1","양식","서울특별시","166"
"202002","11","1","일식","서울특별시","556"
"202002","11","1","중식","서울특별시","708"
"202002","11","1","카페/패스트푸드","서울특별시","1611"
"202002","11","1","편의점","서울특별시","683"
"202002","11","1","한식","서울특별시","3855"
"202002","26","1","동남아","부산광역시","109"
"202002","26","1","분식","부산광역시","215"
"202002","26","1","양식","부산광역시","91"
"202002","26","1","일식","부산광역시","209"
"202002","26","1","중식","부산광역시","174"
"202002","26","1","카페/패스트푸드","부산광역시","967"
"202002","26","1","편의점","부산광역시","64"
"202002","26","1","한식","부산광역시","632"
"202002","27","1","양식","대구광역시","1"
"202002","27","1","일식","대구광역시","191"
"202002","27","1","중식","대구광역시","313"
"202002","27","1","카페/패스트푸드","대구광역시","246"
"202002","27","1","편의점","대구광역시","500"
"202002","27","1","한식","대구광역시","1522"
"202002","28","1","동남아","인천광역시","155"
"202002","28","1","분식","인천광역시","132"
"202002","28","1","양식","인천광역시","338"
"202002","28","1","일식","인천광역시","51"
"202002","28","1","중식","인천광역시","158"
"202002","28","1","카페/패스트푸드","인천광역시","1747"
"202002","28","1","편의점","인천광역시","235"
"202002","28","1","한식","인천광역시","2798"
"202002","29","1","분식","광주광역시","724"
"202002","29","1","일식","광주광역시","54"
"202002","29","1","카페/패스트푸드","광주광역시","616"
"202002","29","1","편의점","광주광역시","98"
"202002","29","1","한식","광주광역시","1445"
"202002","30","1","분식","대전광역시","40"
"202002","30","1","양식","대전광역시","142"
"202002","30","1","일식","대전광역시","7"
"202002","30","1","중식","대전광역시","118"
"202002","30","1","카페/패스트푸드","대전광역시","527"
"202002","30","1","편의점","대전광역시","405"
"202002","30","1","한식","대전광역시","778"
"202002","41","1","동남아","경기도","420"
"202002","41","1","분식","경기도","210"
"202002","41","1","양식","경기도","206"
"202002","41","1","일식","경기도","352"
"202002","41","1","중식","경기도","678"
"202002","41","1","카페/패스트푸드","경기도","752"
"202002","41","1","편의점","경기도","526"
"202002","41","1","한식","경기도","3941"
"202002","42","1","양식","강원도","45"
"202002","42","1","일식","강원도","109"
"202002","42","1","중식","강원도","61"
"202002","42","1","카페/패스트푸드","강원도","163"
"202002","42","1","한식","강원도","2822"
"202002","43","1","중식","충청북도","106"
"202002","43","1","카페/패스트푸드","충청북도","90"
"202002","43","1","한식","충청북도","402"
"202002","44","1","분식","충청남도","110"
"202002","44","1","양식","충청남도","4"
"202002","44","1","일식","충청남도","76"
"202002","44","1","중식","충청남도","97"
"202002","44","1","카페/패스트푸드","충청남도","137"
"202002","44","1","편의점","충청남도","31"
"202002","44","1","한식","충청남도","2411"
"202002","45","1","한식","전라북도","1"
"202002","47","1","중식","경상북도","21"
"202002","47","1","한식","경상북도","4"
"202002","48","1","분식","경상남도","7"
"202002","48","1","일식","경상남도","6"
"202002","48","1","중식","경상남도","19"
"202002","48","1","카페/패스트푸드","경상남도","15"
"202002","48","1","한식","경상남도","131"
"202002","50","1","일식","제주특별자치도","284"
"202002","50","1","카페/패스트푸드","제주특별자치도","2500"
"202002","50","1","편의점","제주특별자치도","55"
"202002","50","1","한식","제주특별자치도","6054"
"202003","11","1","동남아","서울특별시","137"
"202003","11","1","분식","서울특별시","420"
"202003","11","1","양식","서울특별시","181"
"202003","11","1","일식","서울특별시","385"
"202003","11","1","중식","서울특별시","730"
"202003","11","1","카페/패스트푸드","서울특별시","1470"
"202003","11","1","편의점","서울특별시","711"
"202003","11","1","한식","서울특별시","3688"
"202003","26","1","동남아","부산광역시","103"
"202003","26","1","분식","부산광역시","241"
"202003","26","1","양식","부산광역시","102"
"202003","26","1","일식","부산광역시","198"
"202003","26","1","중식","부산광역시","178"
"202003","26","1","카페/패스트푸드","부산광역시","978"
"202003","26","1","편의점","부산광역시","38"
"202003","26","1","한식","부산광역시","598"
"202003","27","1","일식","대구광역시","59"
"202003","27","1","중식","대구광역시","187"
"202003","27","1","카페/패스트푸드","대구광역시","67"
"202003","27","1","편의점","대구광역시","644"
"202003","27","1","한식","대구광역시","870"
"202003","28","1","동남아","인천광역시","55"
"202003","28","1","분식","인천광역시","152"
"202003","28","1","양식","인천광역시","178"
"202003","28","1","일식","인천광역시","27"
"202003","28","1","중식","인천광역시","165"
"202003","28","1","카페/패스트푸드","인천광역시","599"
"202003","28","1","편의점","인천광역시","112"
"202003","28","1","한식","인천광역시","2091"
"202003","29","1","분식","광주광역시","561"
"202003","29","1","일식","광주광역시","120"
"202003","29","1","카페/패스트푸드","광주광역시","548"
"202003","29","1","편의점","광주광역시","47"
"202003","29","1","한식","광주광역시","1475"
"202003","30","1","분식","대전광역시","42"
"202003","30","1","양식","대전광역시","120"
"202003","30","1","일식","대전광역시","69"
"202003","30","1","중식","대전광역시","139"
"202003","30","1","카페/패스트푸드","대전광역시","409"
"202003","30","1","편의점","대전광역시","445"
"202003","30","1","한식","대전광역시","708"
"202003","41","1","동남아","경기도","303"
"202003","41","1","분식","경기도","172"
"202003","41","1","양식","경기도","99"
"202003","41","1","일식","경기도","413"
"202003","41","1","중식","경기도","691"
"202003","41","1","카페/패스트푸드","경기도","801"
"202003","41","1","편의점","경기도","488"
"202003","41","1","한식","경기도","4123"
"202003","42","1","양식","강원도","44"
"202003","42","1","일식","강원도","300"
"202003","42","1","중식","강원도","142"
"202003","42","1","카페/패스트푸드","강원도","112"
"202003","42","1","한식","강원도","6189"
"202003","43","1","중식","충청북도","122"
"202003","43","1","카페/패스트푸드","충청북도","85"
"202003","43","1","한식","충청북도","420"
"202003","44","1","분식","충청남도","103"
"202003","44","1","양식","충청남도","2"
"202003","44","1","중식","충청남도","109"
"202003","44","1","카페/패스트푸드","충청남도","48"
"202003","44","1","편의점","충청남도","41"
"202003","44","1","한식","충청남도","1720"
"202003","47","1","한식","경상북도","14"
"202003","48","1","분식","경상남도","36"
"202003","48","1","일식","경상남도","124"
"202003","48","1","중식","경상남도","64"
"202003","48","1","카페/패스트푸드","경상남도","17"
"202003","48","1","한식","경상남도","330"
"202003","50","1","일식","제주특별자치도","161"
"202003","50","1","카페/패스트푸드","제주특별자치도","2153"
"202003","50","1","편의점","제주특별자치도","407"
"202003","50","1","한식","제주특별자치도","4939"
"202004","11","1","동남아","서울특별시","129"
"202004","11","1","분식","서울특별시","359"
"202004","11","1","양식","서울특별시","162"
"202004","11","1","일식","서울특별시","397"
"202004","11","1","중식","서울특별시","640"
"202004","11","1","카페/패스트푸드","서울특별시","1439"
"202004","11","1","편의점","서울특별시","657"
"202004","11","1","한식","서울특별시","3370"
"202004","26","1","동남아","부산광역시","185"
"202004","26","1","분식","부산광역시","209"
"202004","26","1","양식","부산광역시","133"
"202004","26","1","일식","부산광역시","222"
"202004","26","1","중식","부산광역시","152"
"202004","26","1","카페/패스트푸드","부산광역시","837"
"202004","26","1","편의점","부산광역시","51"
"202004","26","1","한식","부산광역시","726"
"202004","27","1","일식","대구광역시","72"
"202004","27","1","중식","대구광역시","273"
"202004","27","1","카페/패스트푸드","대구광역시","97"
"202004","27","1","편의점","대구광역시","881"
"202004","27","1","한식","대구광역시","1182"
"202004","28","1","동남아","인천광역시","3"
